"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","all_matchday"
"6790","G1",2024-12-22,"AEK","Levadeiakos",1,1,"D",0,0,"D",1.16,7.48,15.27,"0-0","1-1",26,10,4,2,2,7,0,0,9,2,18,14,2,11,32,"9-2","Y","N","N",9,0,16
"6791","G1",2024-12-23,"Asteras Tripolis","Aris",2,1,"H",0,1,"A",3.4,3.1,2.28,"0-1","2-1",17,12,12,8,1,3,0,0,1,3,19,19,3,4,38,"1-3","Y","Y","N",4,0,16
"6792","G1",2024-12-23,"OFI Crete","Volos NFC",4,0,"H",2,0,"H",2.22,3.19,3.42,"2-0","4-0",11,7,7,2,6,4,0,1,3,5,22,9,4,8,31,"3-5","Y","Y","Y",10,1,16
"6793","G1",2025-01-04,"Athens Kallithea","Lamia",2,1,"H",1,0,"H",2.31,3.09,3.34,"1-0","2-1",12,4,9,4,0,0,0,1,3,4,14,9,3,7,23,"3-4","Y","Y","N",0,1,17
"6794","G1",2025-01-05,"Levadeiakos","Panserraikos",1,0,"H",0,0,"D",2.08,3.05,4.02,"0-0","1-0",19,3,6,0,5,2,1,1,5,4,10,16,1,9,26,"5-4","N","N","N",7,2,17
"6795","G1",2025-01-05,"Aris","OFI Crete",0,2,"A",0,0,"D",1.6,3.91,5.51,"0-0","0-2",10,2,6,2,5,3,2,0,12,2,16,15,2,14,31,"12-2","Y","N","N",8,2,17
"6796","G1",2025-01-05,"Volos NFC","AEK",2,4,"A",0,1,"A",9.62,5.42,1.29,"0-1","2-4",7,4,19,9,1,2,0,0,3,5,16,14,6,8,30,"3-5","Y","Y","Y",3,0,17
"6797","G1",2025-01-05,"Atromitos","Asteras Tripolis",0,1,"A",0,0,"D",1.98,3.14,4.27,"0-0","0-1",7,1,13,1,2,4,0,0,4,8,13,13,1,12,26,"4-8","N","N","N",6,0,17
"6798","G1",2025-01-05,"Panathinaikos","PAOK",2,1,"H",1,1,"D",2.2,3.14,3.54,"1-1","2-1",19,10,3,2,1,5,0,1,9,2,13,17,3,11,30,"9-2","Y","Y","N",6,1,17
"6799","G1",2025-01-06,"Panetolikos","Olympiakos",0,2,"A",0,1,"A",9.07,4.75,1.35,"0-1","0-2",4,1,18,6,3,1,1,0,0,8,11,15,2,8,26,"0-8","Y","N","N",4,1,17
"6800","G1",2025-01-11,"Olympiakos","Aris",2,1,"H",0,1,"A",1.29,5.16,10.54,"0-1","2-1",15,5,5,3,2,3,0,1,6,0,10,11,3,6,21,"6-0","Y","Y","N",5,1,18
"6801","G1",2025-01-12,"Panserraikos","Panathinaikos",2,2,"D",0,1,"A",7.31,4.57,1.41,"0-1","2-2",10,3,12,5,5,2,0,1,1,6,18,12,4,7,30,"1-6","Y","Y","Y",7,1,18
"6802","G1",2025-01-12,"Lamia","Atromitos",0,3,"A",0,2,"A",3.74,2.96,2.22,"0-2","0-3",11,2,8,5,2,3,0,0,6,1,15,16,3,7,31,"6-1","Y","Y","N",5,0,18
"6803","G1",2025-01-12,"PAOK","Volos NFC",1,2,"A",0,0,"D",1.19,6.71,13.14,"0-0","1-2",17,4,9,6,2,2,0,0,15,3,6,11,3,18,17,"15-3","Y","Y","N",4,0,18
"6804","G1",2025-01-12,"AEK","Athens Kallithea",2,0,"H",1,0,"H",1.14,8.1,16.31,"1-0","2-0",25,4,6,1,2,3,1,0,9,3,14,15,2,12,29,"9-3","Y","N","N",5,1,18
"6805","G1",2025-01-13,"Asteras Tripolis","Panetolikos",2,0,"H",0,0,"D",2.1,3.1,3.9,"0-0","2-0",9,4,11,6,1,2,0,0,4,4,12,13,2,8,25,"4-4","Y","N","N",3,0,18
"6806","G1",2025-01-13,"OFI Crete","Levadeiakos",0,0,"D",0,0,"D",2.15,3.28,3.49,"0-0","0-0",23,5,11,3,2,7,0,0,3,5,10,15,0,8,25,"3-5","N","N","N",9,0,18
"6807","G1",2025-01-18,"Athens Kallithea","Volos NFC",2,0,"H",0,0,"D",2.37,3.01,3.33,"0-0","2-0",13,4,13,2,3,2,0,0,3,3,10,28,2,6,38,"3-3","Y","N","N",5,0,19
"6808","G1",2025-01-19,"Atromitos","Olympiakos",1,2,"A",1,2,"A",6.89,3.95,1.51,"1-2","1-2",5,2,17,8,1,2,0,0,3,5,13,9,3,8,22,"3-5","Y","Y","N",3,0,19
"6809","G1",2025-01-19,"Levadeiakos","Asteras Tripolis",1,2,"A",1,0,"H",2.51,2.95,3.15,"1-0","1-2",6,3,10,3,1,4,0,0,2,5,16,22,3,7,38,"2-5","Y","Y","N",5,0,19
"6810","G1",2025-01-19,"Panetolikos","OFI Crete",1,0,"H",1,0,"H",2.43,3.12,3.1,"1-0","1-0",10,4,9,4,1,6,0,0,4,4,13,14,1,8,27,"4-4","N","N","N",7,0,19
"6811","G1",2025-01-19,"Aris","PAOK",0,0,"D",0,0,"D",3.48,3.48,2.07,"0-0","0-0",12,2,15,5,1,1,0,0,5,3,8,15,0,8,23,"5-3","N","N","N",2,0,19
"6812","G1",2025-01-19,"Panathinaikos","AEK",1,0,"H",1,0,"H",2.85,3.13,2.61,"1-0","1-0",5,2,9,2,4,2,0,0,0,7,14,15,1,7,29,"0-7","N","N","N",6,0,19
"6813","G1",2025-01-20,"Panserraikos","Lamia",2,0,"H",1,0,"H",1.96,3.27,4.15,"1-0","2-0",17,6,8,1,2,3,0,0,4,3,19,15,2,7,34,"4-3","Y","N","N",5,0,19
"6814","G1",2025-01-24,"Volos NFC","Atromitos",0,1,"A",0,0,"D",3.28,2.83,2.63,"0-0","0-1",9,2,6,2,5,3,0,1,4,2,23,21,1,6,44,"4-2","N","N","N",8,1,20
"6815","G1",2025-01-25,"Asteras Tripolis","Athens Kallithea",1,0,"H",1,0,"H",1.9,3.33,4.33,"1-0","1-0",15,5,8,3,3,3,0,1,7,3,15,8,1,10,23,"7-3","N","N","N",6,1,20
"6816","G1",2025-01-25,"OFI Crete","Panserraikos",3,2,"H",2,1,"H",2.06,3.07,4.06,"2-1","3-2",22,10,16,5,7,3,1,0,9,8,14,16,5,17,30,"9-8","Y","Y","Y",10,1,20
"6817","G1",2025-01-25,"AEK","Panetolikos",1,0,"H",0,0,"D",1.16,7.19,15.2,"0-0","1-0",15,4,5,1,1,3,0,0,7,4,15,8,1,11,23,"7-4","N","N","N",4,0,20
"6818","G1",2025-01-26,"Lamia","Aris",0,2,"A",0,0,"D",4.27,3.29,1.93,"0-0","0-2",5,1,18,8,1,2,1,0,3,7,7,16,2,10,23,"3-7","Y","N","N",3,1,20
"6819","G1",2025-01-26,"PAOK","Levadeiakos",1,0,"H",0,0,"D",1.3,5.46,9.09,"0-0","1-0",13,1,10,5,0,4,0,0,10,3,10,11,1,13,21,"10-3","N","N","N",4,0,20
"6820","G1",2025-01-26,"Olympiakos","Panathinaikos",1,1,"D",1,0,"H",1.81,3.4,4.73,"1-0","1-1",10,4,8,4,3,7,1,1,2,2,17,17,2,4,34,"2-2","Y","N","N",10,2,20
"6821","G1",2025-02-01,"Panathinaikos","OFI Crete",3,2,"H",0,2,"A",1.3,5.38,9.31,"0-2","3-2",20,10,8,5,0,0,0,0,13,1,10,11,5,14,21,"13-1","Y","Y","Y",0,0,21
"6822","G1",2025-02-01,"Panserraikos","Volos NFC",1,1,"D",1,0,"H",2.17,3.24,3.5,"1-0","1-1",8,4,13,5,6,5,0,0,4,4,14,17,2,8,31,"4-4","Y","N","N",11,0,21
"6823","G1",2025-02-02,"Levadeiakos","Olympiakos",0,1,"A",0,0,"D",7.63,4.38,1.42,"0-0","0-1",7,3,14,3,4,1,0,0,3,6,11,9,1,9,20,"3-6","N","N","N",5,0,21
"6824","G1",2025-02-02,"Athens Kallithea","Aris",0,1,"A",0,1,"A",4.05,3.18,2.02,"0-1","0-1",16,1,11,1,4,3,0,0,10,4,15,20,1,14,35,"10-4","N","N","N",7,0,21
"6825","G1",2025-02-02,"PAOK","AEK",1,2,"A",0,1,"A",2.64,3.25,2.72,"0-1","1-2",10,5,15,6,3,8,0,0,3,3,10,13,3,6,23,"3-3","Y","Y","N",11,0,21
"6826","G1",2025-02-02,"Panetolikos","Atromitos",0,1,"A",0,1,"A",3.11,2.87,2.6,"0-1","0-1",4,0,20,8,3,2,1,0,0,5,13,21,1,5,34,"0-5","N","N","N",5,1,21
"6827","G1",2025-02-03,"Asteras Tripolis","Lamia",1,0,"H",1,0,"H",1.63,3.58,5.89,"1-0","1-0",11,3,9,1,2,4,1,1,3,4,14,20,1,7,34,"3-4","N","N","N",6,2,21
"6828","G1",2025-02-08,"Volos NFC","Panetolikos",0,1,"A",0,0,"D",2.38,2.9,3.44,"0-0","0-1",13,1,7,2,0,0,0,0,7,1,14,12,1,8,26,"7-1","N","N","N",0,0,22
"6829","G1",2025-02-08,"OFI Crete","PAOK",0,5,"A",0,3,"A",3.7,3.56,1.98,"0-3","0-5",6,1,23,12,2,3,1,0,4,5,10,19,5,9,29,"4-5","Y","Y","Y",5,1,22
"6830","G1",2025-02-09,"Olympiakos","Asteras Tripolis",1,1,"D",1,1,"D",1.28,5.47,10.43,"1-1","1-1",24,5,4,2,3,6,0,0,12,0,13,14,2,12,27,"12-0","Y","N","N",9,0,22
"6831","G1",2025-02-09,"Aris","Panathinaikos",2,0,"H",1,0,"H",4.15,3.33,1.93,"1-0","2-0",13,6,11,2,3,1,0,0,5,7,16,8,2,12,24,"5-7","Y","N","N",4,0,22
"6832","G1",2025-02-09,"AEK","Panserraikos",5,0,"H",2,0,"H",1.13,8.48,17.39,"2-0","5-0",27,11,10,4,2,3,0,0,10,1,13,9,5,11,22,"10-1","Y","Y","Y",5,0,22
"6833","G1",2025-02-10,"Atromitos","Athens Kallithea",1,2,"A",0,2,"A",1.88,3.27,4.51,"0-2","1-2",17,6,11,3,4,5,0,0,10,6,18,19,3,16,37,"10-6","Y","Y","N",9,0,22
"6834","G1",2025-02-10,"Lamia","Levadeiakos",0,2,"A",0,2,"A",3.42,2.95,2.36,"0-2","0-2",17,2,9,6,5,4,0,0,9,5,19,21,2,14,40,"9-5","Y","N","N",9,0,22
"6835","G1",2025-02-15,"OFI Crete","Asteras Tripolis",2,1,"H",0,0,"D",2.41,3.13,3.12,"0-0","2-1",19,6,4,2,5,4,1,1,4,4,13,18,3,8,31,"4-4","Y","Y","N",9,2,23
"6836","G1",2025-02-15,"AEK","Atromitos",2,1,"H",1,1,"D",1.23,5.84,12.42,"1-1","2-1",22,4,7,3,3,3,0,0,6,0,11,11,3,6,22,"6-0","Y","Y","N",6,0,23
"6837","G1",2025-02-16,"Levadeiakos","Aris",4,1,"H",1,1,"D",3.67,3.2,2.12,"1-1","4-1",13,6,8,1,0,0,0,0,6,3,10,15,5,9,25,"6-3","Y","Y","Y",0,0,23
"6838","G1",2025-02-16,"Panathinaikos","Volos NFC",2,1,"H",1,0,"H",1.28,5.68,9.28,"1-0","2-1",18,7,6,2,3,3,0,0,6,3,25,18,3,9,43,"6-3","Y","Y","N",6,0,23
"6839","G1",2025-02-16,"Panserraikos","Olympiakos",0,4,"A",0,2,"A",14.16,6.19,1.2,"0-2","0-4",5,1,20,10,0,1,0,0,0,7,8,9,4,7,17,"0-7","Y","Y","Y",1,0,23
"6840","G1",2025-02-16,"PAOK","Lamia",7,0,"H",2,0,"H",1.14,7.95,16.6,"2-0","7-0",18,10,5,1,1,1,0,0,8,3,11,6,7,11,17,"8-3","Y","Y","Y",2,0,23
"6841","G1",2025-02-16,"Panetolikos","Athens Kallithea",2,0,"H",0,0,"D",2.35,3.02,3.35,"0-0","2-0",14,3,10,5,1,2,0,0,6,3,7,8,2,9,15,"6-3","Y","N","N",3,0,23
"6842","G1",2025-02-22,"Athens Kallithea","OFI Crete",1,3,"A",0,3,"A",2.44,3.17,3.03,"0-3","1-3",18,8,9,6,1,4,0,0,10,3,12,10,4,13,22,"10-3","Y","Y","Y",5,0,24
"6843","G1",2025-02-22,"Atromitos","Panserraikos",1,0,"H",0,0,"D",1.72,3.56,5.06,"0-0","1-0",15,5,8,4,1,1,0,0,6,4,15,6,1,10,21,"6-4","N","N","N",2,0,24
"6844","G1",2025-02-22,"Volos NFC","Levadeiakos",1,2,"A",1,0,"H",2.38,2.98,3.33,"1-0","1-2",8,1,10,3,5,2,0,0,4,2,16,9,3,6,25,"4-2","Y","Y","N",7,0,24
"6845","G1",2025-02-23,"Aris","Panetolikos",2,1,"H",2,0,"H",1.52,3.87,6.87,"2-0","2-1",23,10,7,1,1,3,0,0,4,6,8,12,3,10,20,"4-6","Y","Y","N",4,0,24
"6846","G1",2025-02-23,"Lamia","Panathinaikos",3,1,"H",1,0,"H",8.95,4.98,1.33,"1-0","3-1",8,4,21,9,2,4,0,0,5,6,11,14,4,11,25,"5-6","Y","Y","Y",6,0,24
"6847","G1",2025-02-23,"Asteras Tripolis","AEK",0,3,"A",0,0,"D",7.15,4.23,1.46,"0-0","0-3",2,0,15,6,1,1,1,0,0,2,8,10,3,2,18,"0-2","Y","Y","N",2,1,24
"6848","G1",2025-02-23,"Olympiakos","PAOK",2,1,"H",2,1,"H",1.62,3.79,5.55,"2-1","2-1",18,6,8,6,2,2,0,0,2,3,15,18,3,5,33,"2-3","Y","Y","N",4,0,24
"6849","G1",2025-03-01,"Panserraikos","Athens Kallithea",2,1,"H",1,0,"H",2.51,3.28,2.85,"1-0","2-1",16,7,12,5,3,5,0,1,7,3,13,15,3,10,28,"7-3","Y","Y","N",8,1,25
"6850","G1",2025-03-01,"Volos NFC","Aris",1,1,"D",0,0,"D",3.57,3.11,2.2,"0-0","1-1",8,4,10,7,3,3,0,0,8,4,16,16,2,12,32,"8-4","Y","N","N",6,0,25
"6851","G1",2025-03-01,"Panathinaikos","Panetolikos",2,0,"H",1,0,"H",1.22,5.81,13.05,"1-0","2-0",19,8,10,2,3,1,0,0,5,4,21,16,2,9,37,"5-4","Y","N","N",4,0,25
"6852","G1",2025-03-02,"Levadeiakos","Atromitos",1,2,"A",1,1,"D",2.83,2.84,2.87,"1-1","1-2",12,4,7,3,2,4,0,0,7,2,13,16,3,9,29,"7-2","Y","Y","N",6,0,25
"6853","G1",2025-03-02,"OFI Crete","Lamia",3,0,"H",1,0,"H",1.55,3.88,6.26,"1-0","3-0",17,6,13,5,0,1,0,0,5,3,12,12,3,8,24,"5-3","Y","Y","N",1,0,25
"6854","G1",2025-03-02,"PAOK","Asteras Tripolis",2,0,"H",1,0,"H",1.28,5.35,10.58,"1-0","2-0",13,4,5,3,0,3,0,0,5,6,14,15,2,11,29,"5-6","Y","N","N",3,0,25
"6855","G1",2025-03-02,"AEK","Olympiakos",0,1,"A",0,0,"D",2.58,3.21,2.81,"0-0","0-1",6,0,6,3,2,4,0,0,1,0,10,10,1,1,20,"1-0","N","N","N",6,0,25
"6856","G1",2025-03-09,"Aris","AEK",0,0,"D",0,0,"D",5.15,3.64,1.69,"0-0","0-0",5,2,12,4,2,3,0,1,4,3,15,14,0,7,29,"4-3","N","N","N",5,1,26
"6857","G1",2025-03-09,"Asteras Tripolis","Panserraikos",1,2,"A",0,0,"D",1.79,3.54,4.55,"0-0","1-2",11,2,8,5,1,4,0,0,6,1,11,11,3,7,22,"6-1","Y","Y","N",5,0,26
"6858","G1",2025-03-09,"Athens Kallithea","PAOK",2,1,"H",1,1,"D",6.85,4.65,1.42,"1-1","2-1",16,7,12,2,3,0,0,0,5,7,14,7,3,12,21,"5-7","Y","Y","N",3,0,26
"6859","G1",2025-03-09,"Atromitos","Panathinaikos",1,1,"D",0,0,"D",4.71,3.41,1.81,"0-0","1-1",11,5,14,6,3,3,0,0,2,3,23,9,2,5,32,"2-3","Y","N","N",6,0,26
"6860","G1",2025-03-09,"Lamia","Volos NFC",1,0,"H",1,0,"H",5.05,3.79,1.67,"1-0","1-0",3,1,17,3,3,2,0,0,0,8,21,10,1,8,31,"0-8","N","N","N",5,0,26
"6861","G1",2025-03-09,"Olympiakos","OFI Crete",1,0,"H",1,0,"H",1.18,7.2,12.04,"1-0","1-0",23,9,5,2,0,3,0,1,9,1,10,10,1,10,20,"9-1","N","N","N",3,1,26
"6862","G1",2025-03-09,"Panetolikos","Levadeiakos",0,0,"D",0,0,"D",2.14,3.04,3.84,"0-0","0-0",19,5,14,3,2,3,0,0,4,4,15,10,0,8,25,"4-4","N","N","N",5,0,26
"6863","G1",2025-03-29,"OFI Crete","Atromitos",1,2,"A",1,1,"D",2.27,3.2,3.43,"1-1","1-2",14,2,13,5,1,3,0,1,7,2,13,17,3,9,30,"7-2","Y","Y","N",4,1,27
"6864","G1",2025-03-29,"Athens Kallithea","Volos NFC",1,1,"D",0,0,"D",2.27,3.07,3.58,"0-0","1-1",9,3,7,4,7,3,1,0,4,4,17,14,2,8,31,"4-4","Y","N","N",10,1,27
"6865","G1",2025-03-29,"Asteras Tripolis","Aris",0,2,"A",0,1,"A",3.03,3.02,2.54,"0-1","0-2",5,2,15,4,1,4,1,0,3,3,6,10,2,6,16,"3-3","Y","N","N",5,1,27
"6866","G1",2025-03-29,"Panetolikos","Levadeiakos",1,2,"A",1,0,"H",2.73,2.74,3.09,"1-0","1-2",5,2,19,3,3,1,0,0,2,4,17,12,3,6,29,"2-4","Y","Y","N",4,0,27
"6867","G1",2025-03-30,"Panserraikos","Lamia",1,1,"D",0,0,"D",1.87,3.32,4.5,"0-0","1-1",15,4,10,2,1,6,0,0,8,3,13,17,2,11,30,"8-3","Y","N","N",7,0,27
"6868","G1",2025-03-30,"AEK","PAOK",2,3,"A",1,0,"H",2.07,3.36,3.62,"1-0","2-3",12,2,8,3,0,5,0,0,3,1,10,17,5,4,27,"3-1","Y","Y","Y",5,0,27
"6869","G1",2025-03-30,"Olympiakos","Panathinaikos",4,2,"H",2,1,"H",1.73,3.52,5.05,"2-1","4-2",11,7,8,3,1,3,0,1,3,0,20,18,6,3,38,"3-0","Y","Y","Y",4,1,27
"6870","G1",2025-04-05,"Levadeiakos","Panserraikos",3,0,"H",2,0,"H",1.87,3.34,4.48,"2-0","3-0",21,11,6,0,1,8,0,0,3,5,12,13,3,8,25,"3-5","Y","Y","N",9,0,28
"6871","G1",2025-04-05,"Aris","OFI Crete",2,0,"H",0,0,"D",1.7,3.67,4.97,"0-0","2-0",20,9,6,1,0,1,0,0,9,2,8,14,2,11,22,"9-2","Y","N","N",1,0,28
"6872","G1",2025-04-05,"Lamia","Athens Kallithea",0,2,"A",0,1,"A",3.94,3.4,1.96,"0-1","0-2",4,1,12,3,3,3,0,0,1,4,13,14,2,5,27,"1-4","Y","N","N",6,0,28
"6873","G1",2025-04-06,"Volos NFC","Panetolikos",0,0,"D",0,0,"D",2.33,3,3.41,"0-0","0-0",13,3,5,1,3,3,0,0,3,2,16,23,0,5,39,"3-2","N","N","N",6,0,28
"6874","G1",2025-04-06,"PAOK","Olympiakos",2,1,"H",2,0,"H",2.55,2.98,3.06,"2-0","2-1",7,2,7,0,3,3,1,0,2,5,14,14,3,7,28,"2-5","Y","Y","N",6,1,28
"6875","G1",2025-04-06,"Panathinaikos","AEK",3,1,"H",1,0,"H",2.84,3.04,2.68,"1-0","3-1",9,5,22,5,1,2,0,0,2,14,15,16,4,16,31,"2-14","Y","Y","Y",3,0,28
"6876","G1",2025-04-07,"Atromitos","Asteras Tripolis",0,1,"A",0,0,"D",2.02,3.11,4.17,"0-0","0-1",16,6,9,3,2,4,0,0,5,1,19,13,1,6,32,"5-1","N","N","N",6,0,28
"6877","G1",2025-04-12,"Panetolikos","Lamia",1,0,"H",1,0,"H",1.82,3.17,5.18,"1-0","1-0",15,2,13,5,1,3,0,0,3,5,13,14,1,8,27,"3-5","N","N","N",4,0,29
"6878","G1",2025-04-12,"Panserraikos","Athens Kallithea",3,1,"H",1,1,"D",2.48,3.38,2.81,"1-1","3-1",18,7,4,1,3,3,0,1,5,2,15,13,4,7,28,"5-2","Y","Y","Y",6,1,29
"6879","G1",2025-04-12,"Volos NFC","Levadeiakos",1,0,"H",1,0,"H",1.61,3.71,5.89,"1-0","1-0",8,4,3,1,5,3,0,0,6,1,21,19,1,7,40,"6-1","N","N","N",8,0,29
"6880","G1",2025-04-13,"Asteras Tripolis","OFI Crete",2,1,"H",1,1,"D",2.24,3.25,3.33,"1-1","2-1",15,6,3,2,3,4,0,0,9,3,16,11,3,12,27,"9-3","Y","Y","N",7,0,29
"6881","G1",2025-04-13,"Panathinaikos","PAOK",3,1,"H",2,0,"H",2.33,3.24,3.16,"2-0","3-1",10,5,8,2,2,5,0,0,4,3,13,19,4,7,32,"4-3","Y","Y","Y",7,0,29
"6882","G1",2025-04-13,"Aris","Atromitos",1,0,"H",0,0,"D",1.68,3.58,5.39,"0-0","1-0",5,3,13,3,1,3,0,0,7,3,14,14,1,10,28,"7-3","N","N","N",4,0,29
"6883","G1",2025-04-13,"Olympiakos","AEK",1,0,"H",0,0,"D",1.95,3.3,4.11,"0-0","1-0",8,2,1,0,2,4,1,1,5,0,13,15,1,5,28,"5-0","N","N","N",6,2,29
"6884","G1",2025-04-23,"Lamia","Volos NFC",1,3,"A",1,2,"A",7.5,3.96,1.48,"1-2","1-3",3,1,17,5,3,1,0,0,0,11,15,17,4,11,32,"0-11","Y","Y","Y",4,0,30
"6885","G1",2025-04-23,"Panserraikos","Panetolikos",1,1,"D",1,0,"H",2.07,3.19,3.83,"1-0","1-1",18,11,14,6,2,1,0,1,7,5,12,8,2,12,20,"7-5","Y","N","N",3,1,30
"6886","G1",2025-04-23,"Athens Kallithea","Levadeiakos",0,3,"A",0,1,"A",1.91,3.31,4.29,"0-1","0-3",12,3,9,3,1,1,0,0,4,4,11,16,3,8,27,"4-4","Y","Y","N",2,0,30
"6887","G1",2025-04-26,"Atromitos","Aris",1,1,"D",0,1,"A",2.96,2.91,2.68,"0-1","1-1",19,6,11,4,1,3,0,0,6,5,10,13,2,11,23,"6-5","Y","N","N",4,0,30
"6888","G1",2025-04-26,"OFI Crete","Asteras Tripolis",0,2,"A",0,0,"D",2.65,3.13,2.8,"0-0","0-2",21,5,17,9,3,2,0,0,7,3,10,10,2,10,20,"7-3","Y","N","N",5,0,30
"6889","G1",2025-04-27,"AEK","Olympiakos",0,2,"A",0,1,"A",2.33,2.99,3.43,"0-1","0-2",19,8,6,3,4,2,0,0,8,1,20,21,2,9,41,"8-1","Y","N","N",6,0,30
"6890","G1",2025-04-27,"PAOK","Panathinaikos",2,1,"H",1,1,"D",1.97,3.42,3.88,"1-1","2-1",14,8,2,1,2,2,0,0,8,2,14,13,3,10,27,"8-2","Y","Y","N",4,0,30
"6891","G1",2025-04-28,"Levadeiakos","Lamia",0,0,"D",0,0,"D",1.38,4.39,9.08,"0-0","0-0",11,2,2,0,2,1,0,0,3,3,15,14,0,6,29,"3-3","N","N","N",3,0,31
"6892","G1",2025-04-28,"Panetolikos","Athens Kallithea",0,1,"A",0,1,"A",2.74,3.11,2.73,"0-1","0-1",10,4,8,6,2,5,0,0,2,6,5,18,1,8,23,"2-6","N","N","N",7,0,31
"6893","G1",2025-04-28,"Volos NFC","Panserraikos",3,0,"H",2,0,"H",1.62,3.7,5.75,"2-0","3-0",14,6,8,3,3,6,0,0,8,4,11,21,3,12,32,"8-4","Y","Y","N",9,0,31
"6894","G1",2025-05-03,"Asteras Tripolis","Atromitos",1,4,"A",0,4,"A",2.01,3.25,3.99,"0-4","1-4",22,9,7,5,2,2,0,0,10,2,7,18,5,12,25,"10-2","Y","Y","Y",4,0,31
"6895","G1",2025-05-03,"OFI Crete","Aris",1,1,"D",1,0,"H",3.78,3.6,1.94,"1-0","1-1",13,3,14,7,2,4,0,0,8,1,12,14,2,9,26,"8-1","Y","N","N",6,0,31
"6896","G1",2025-05-04,"AEK","Panathinaikos",1,2,"A",1,0,"H",1.98,3.39,3.72,"1-0","1-2",15,3,10,5,5,3,0,0,5,2,16,17,3,7,33,"5-2","Y","Y","N",8,0,31
"6897","G1",2025-05-04,"Olympiakos","PAOK",4,2,"H",2,2,"D",2.69,3.43,2.48,"2-2","4-2",10,4,10,3,1,0,0,0,4,4,12,12,6,8,24,"4-4","Y","Y","Y",1,0,31
"6898","G1",2025-05-05,"Athens Kallithea","Panetolikos",0,0,"D",0,0,"D",1.92,3.16,4.56,"0-0","0-0",14,2,6,0,2,2,0,0,10,4,13,17,0,14,30,"10-4","N","N","N",4,0,32
"6899","G1",2025-05-05,"Panserraikos","Volos NFC",3,0,"H",1,0,"H",1.51,4.06,6.57,"1-0","3-0",19,6,12,6,3,5,0,1,3,4,11,10,3,7,21,"3-4","Y","Y","N",8,1,32
"6900","G1",2025-05-05,"Lamia","Levadeiakos",2,3,"A",1,3,"A",5.87,3.55,1.64,"1-3","2-3",7,3,13,5,1,3,0,0,4,4,11,25,5,8,36,"4-4","Y","Y","Y",4,0,32
"6901","G1",2025-05-10,"Lamia","Panserraikos",2,1,"H",0,1,"A",5.79,3.89,1.48,"0-1","2-1",13,2,7,2,2,3,0,0,7,5,14,21,3,12,35,"7-5","Y","Y","N",5,0,32
"6902","G1",2025-05-10,"Levadeiakos","Athens Kallithea",4,1,"H",1,0,"H",2.26,3.27,3.16,"1-0","4-1",15,9,9,2,1,5,0,1,2,9,15,13,5,11,28,"2-9","Y","Y","Y",6,1,32
"6903","G1",2025-05-10,"Aris","Asteras Tripolis",4,2,"H",2,0,"H",1.65,3.68,5.16,"2-0","4-2",12,7,8,4,1,0,0,0,2,2,16,10,6,4,26,"2-2","Y","Y","Y",1,0,32
"6904","G1",2025-05-10,"Atromitos","OFI Crete",0,0,"D",0,0,"D",1.88,3.32,4.26,"0-0","0-0",11,4,11,3,2,1,0,0,4,4,23,17,0,8,40,"4-4","N","N","N",3,0,32
"6905","G1",2025-05-10,"Panetolikos","Volos NFC",0,3,"A",0,2,"A",4.55,3.31,1.83,"0-2","0-3",13,1,16,8,2,5,0,0,3,6,16,15,3,9,31,"3-6","Y","Y","N",7,0,33
"6906","G1",2025-05-11,"Panathinaikos","Olympiakos",0,1,"A",0,0,"D",2.41,3.09,3.06,"0-0","0-1",14,5,9,6,2,3,0,0,8,5,6,16,1,13,22,"8-5","N","N","N",5,0,33
"6907","G1",2025-05-11,"PAOK","AEK",1,0,"H",1,0,"H",2.16,3.45,3.19,"1-0","1-0",9,4,10,1,3,4,0,0,3,4,23,13,1,7,36,"3-4","N","N","N",7,0,33
"6908","G1",2025-05-14,"Levadeiakos","Panetolikos",1,2,"A",1,2,"A",1.75,3.29,4.93,"1-2","1-2",15,1,10,2,5,3,0,0,8,5,12,15,3,13,27,"8-5","Y","Y","N",8,0,33
"6909","G1",2025-05-14,"Athens Kallithea","Panserraikos",1,1,"D",1,0,"H",1.74,3.83,4.24,"1-0","1-1",6,3,13,3,3,3,1,0,3,2,17,12,2,5,29,"3-2","Y","N","N",6,1,33
"6910","G1",2025-05-14,"Volos NFC","Lamia",3,0,"H",3,0,"H",1.16,6.35,13.65,"3-0","3-0",18,6,4,1,3,2,0,0,4,0,20,15,3,4,35,"4-0","Y","Y","N",5,0,33
"6911","G1",2025-05-18,"Panserraikos","Levadeiakos",0,1,"A",0,1,"A",2.04,3.78,3.2,"0-1","0-1",14,3,19,4,0,1,0,0,3,5,14,16,1,8,30,"3-5","N","N","N",1,0,33
"6912","G1",2025-05-18,"Lamia","Panetolikos",1,3,"A",1,1,"D",3.4,3.43,2.08,"1-1","1-3",9,2,11,3,5,3,2,0,2,4,9,13,4,6,22,"2-4","Y","Y","Y",8,2,34
