Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS,HS,HST,AS,AST
B1,18/04/2021,St Truiden,Anderlecht,0,1,A,0,0,D,,,,0-0,0-1,4,1,14,4
B1,18/04/2021,Standard,Beerschot VA,3,0,H,1,0,H,1.63,4,5.52,1-0,3-0,13,10,9,3
B1,18/04/2021,Waregem,Gent,2,7,A,0,3,A,4.26,4.11,1.78,0-3,2-7,6,4,14,7
T1,11/09/2020,Rizespor,Fenerbahce,1,2,A,0,0,D,3.94,3.76,1.94,0-0,1-2,9,3,17,8
T1,12/09/2020,Karagumruk,Yeni Malatyaspor,3,0,H,1,0,H,2.88,3.45,2.49,1-0,3-0,7,6,20,7
T1,12/09/2020,Sivasspor,Alanyaspor,0,2,A,0,1,A,2.33,3.66,3.01,0-1,0-2,10,4,12,6
T1,12/09/2020,Galatasaray,Gaziantep,3,1,H,3,0,H,1.52,4.54,6.28,3-0,3-1,23,12,9,2
T1,12/09/2020,Goztep,Denizlispor,5,1,H,3,0,H,2.27,3.41,3.28,3-0,5-1,10,6,8,1
T1,13/09/2020,Ankaragucu,Erzurum BB,1,2,A,0,0,D,2.56,3.29,2.9,0-0,1-2,8,5,12,4
T1,13/09/2020,Kayserispor,Kasimpasa,1,0,H,1,0,H,2.73,3.57,2.54,1-0,1-0,6,2,12,3
T1,13/09/2020,Antalyaspor,Genclerbirligi,2,0,H,1,0,H,2.24,3.37,3.37,1-0,2-0,9,5,6,1
T1,13/09/2020,Trabzonspor,Besiktas,1,3,A,0,1,A,2.13,3.55,3.54,0-1,1-3,8,4,12,5
T1,14/09/2020,Hatayspor,Buyuksehyr,2,0,H,1,0,H,4.97,3.61,1.78,1-0,2-0,12,6,15,2
T1,18/09/2020,Yeni Malatyaspor,Goztep,1,1,D,1,1,D,2.73,3.5,2.66,1-1,1-1,14,1,3,1
T1,19/09/2020,Genclerbirligi,Konyaspor,0,0,D,0,0,D,2.38,3.31,3.16,0-0,0-0,12,1,10,1
T1,19/09/2020,Denizlispor,Trabzonspor,0,0,D,0,0,D,3.69,3.86,1.97,0-0,0-0,9,2,13,4
T1,19/09/2020,Alanyaspor,Kayserispor,2,0,H,1,0,H,1.46,4.58,7.11,1-0,2-0,18,8,10,1
T1,19/09/2020,Besiktas,Antalyaspor,1,1,D,1,0,H,1.63,4.16,5.35,1-0,1-1,12,3,8,4
T1,20/09/2020,Erzurum BB,Sivasspor,1,2,A,0,0,D,3.05,3.19,2.51,0-0,1-2,7,3,9,3
T1,20/09/2020,Kasimpasa,Rizespor,2,0,H,1,0,H,1.94,3.81,3.84,1-0,2-0,16,7,11,6
T1,20/09/2020,Buyuksehyr,Galatasaray,0,2,A,0,1,A,2.35,3.52,3.02,0-1,0-2,12,5,12,6
T1,20/09/2020,Gaziantep,Karagumruk,2,2,D,0,1,A,2.13,3.26,3.78,0-1,2-2,14,9,11,4
T1,21/09/2020,Fenerbahce,Hatayspor,0,0,D,0,0,D,1.5,4.35,6.88,0-0,0-0,12,4,0,0
T1,25/09/2020,Karagumruk,Buyuksehyr,2,0,H,0,0,D,4.46,3.74,1.83,0-0,2-0,5,3,13,4
T1,26/09/2020,Kayserispor,Erzurum BB,1,3,A,0,2,A,2.49,3.31,3.04,0-2,1-3,12,2,13,8
T1,26/09/2020,Goztep,Gaziantep,2,2,D,0,1,A,2.12,3.3,3.87,0-1,2-2,13,4,9,4
T1,26/09/2020,Hatayspor,Kasimpasa,1,0,H,0,0,D,2.6,3.6,2.7,0-0,1-0,11,3,6,3
T1,26/09/2020,Trabzonspor,Yeni Malatyaspor,3,1,H,3,0,H,1.53,4.24,6.82,3-0,3-1,10,4,9,4
T1,27/09/2020,Rizespor,Alanyaspor,1,1,D,0,0,D,3.17,3.71,2.23,0-0,1-1,11,4,12,3
T1,27/09/2020,Konyaspor,Besiktas,4,1,H,1,0,H,3.73,3.38,2.13,1-0,4-1,10,4,10,2
T1,27/09/2020,Sivasspor,Ankaragucu,0,0,D,0,0,D,1.53,4.5,6.25,0-0,0-0,13,3,2,2
T1,27/09/2020,Galatasaray,Fenerbahce,0,0,D,0,0,D,2.14,3.5,3.55,0-0,0-0,9,5,15,1
T1,28/09/2020,Antalyaspor,Denizlispor,1,0,H,0,0,D,2.07,3.21,4.17,0-0,1-0,10,5,5,2
T1,02/10/2020,Ankaragucu,Kayserispor,0,1,A,0,1,A,2,3.6,3.88,0-1,0-1,14,5,12,3
T1,02/10/2020,Gaziantep,Trabzonspor,1,1,D,0,0,D,3.16,3.64,2.26,0-0,1-1,10,2,4,3
T1,03/10/2020,Yeni Malatyaspor,Antalyaspor,1,0,H,1,0,H,2.57,3.2,3.01,1-0,1-0,14,4,7,1
T1,03/10/2020,Buyuksehyr,Goztep,0,0,D,0,0,D,1.83,3.9,4.27,0-0,0-0,24,5,2,0
T1,03/10/2020,Erzurum BB,Rizespor,0,0,D,0,0,D,2.06,3.61,3.68,0-0,0-0,11,5,7,2
T1,03/10/2020,Fenerbahce,Karagumruk,2,1,H,1,0,H,1.61,4.26,5.47,1-0,2-1,8,4,13,3
T1,04/10/2020,Denizlispor,Konyaspor,0,0,D,0,0,D,2.96,3.16,2.64,0-0,0-0,6,2,11,5
T1,04/10/2020,Alanyaspor,Hatayspor,6,0,H,4,0,H,1.77,3.59,5.18,4-0,6-0,24,15,4,0
T1,04/10/2020,Besiktas,Genclerbirligi,0,1,A,0,1,A,1.61,3.98,6.07,0-1,0-1,13,4,10,4
T1,04/10/2020,Kasimpasa,Galatasaray,1,0,H,1,0,H,3.92,3.4,2.06,1-0,1-0,12,8,12,3
T1,17/10/2020,Rizespor,Ankaragucu,5,3,H,2,3,A,2.03,3.31,4.05,2-3,5-3,15,10,9,4
T1,17/10/2020,Kayserispor,Sivasspor,1,3,A,0,1,A,4.09,3.59,1.93,0-1,1-3,12,3,18,8
T1,17/10/2020,Konyaspor,Yeni Malatyaspor,1,1,D,0,0,D,2.06,3.2,4.14,0-0,1-1,19,8,9,3
T1,17/10/2020,Trabzonspor,Buyuksehyr,0,2,A,0,1,A,2.38,3.38,3.09,0-1,0-2,12,6,17,6
T1,18/10/2020,Antalyaspor,Gaziantep,1,1,D,1,0,H,2.09,3.19,4.03,1-0,1-1,13,3,15,5
T1,18/10/2020,Karagumruk,Kasimpasa,1,1,D,1,0,H,2.76,3.33,2.66,1-0,1-1,13,2,11,5
T1,18/10/2020,Goztep,Fenerbahce,2,3,A,1,2,A,3.52,3.71,2.06,1-2,2-3,8,5,19,8
T1,19/10/2020,Galatasaray,Alanyaspor,1,2,A,1,1,D,1.98,3.32,4.28,1-1,1-2,7,5,22,12
T1,19/10/2020,Genclerbirligi,Denizlispor,1,2,A,0,2,A,2.04,3.52,3.76,0-2,1-2,7,2,23,10
T1,23/10/2020,Kasimpasa,Goztep,0,0,D,0,0,D,2.15,3.65,3.39,0-0,0-0,14,4,3,0
T1,24/10/2020,Gaziantep,Konyaspor,1,0,H,0,0,D,2.75,3.3,2.69,0-0,1-0,10,4,11,4
T1,24/10/2020,Buyuksehyr,Antalyaspor,5,1,H,4,1,H,1.63,4.04,5.5,4-1,5-1,30,9,6,2
T1,24/10/2020,Erzurum BB,Galatasaray,1,2,A,1,1,D,4.04,3.75,1.9,1-1,1-2,4,2,13,4
T1,25/10/2020,Yeni Malatyaspor,Genclerbirligi,2,1,H,1,1,D,2.06,3.32,3.93,1-1,2-1,11,4,5,1
T1,25/10/2020,Alanyaspor,Karagumruk,2,0,H,1,0,H,1.52,4.21,6.62,1-0,2-0,19,8,7,4
T1,25/10/2020,Fenerbahce,Trabzonspor,3,1,H,0,1,A,1.8,3.73,4.57,0-1,3-1,20,6,12,5
T1,26/10/2020,Denizlispor,Besiktas,2,3,A,0,2,A,3.61,3.57,2.07,0-2,2-3,9,5,18,5
T1,26/10/2020,Sivasspor,Rizespor,0,2,A,0,1,A,1.81,3.92,4.24,0-1,0-2,9,2,4,3
T1,30/10/2020,Karagumruk,Erzurum BB,5,1,H,3,0,H,2.37,3.13,3.44,3-0,5-1,18,9,14,6
T1,30/10/2020,Trabzonspor,Kasimpasa,3,4,A,3,2,H,2.03,3.57,3.83,3-2,3-4,12,4,17,11
T1,31/10/2020,Genclerbirligi,Gaziantep,1,1,D,0,1,A,2.46,3.33,3.02,0-1,1-1,15,5,10,7
T1,31/10/2020,Galatasaray,Ankaragucu,1,0,H,1,0,H,1.26,6.16,11.65,1-0,1-0,13,3,7,1
T1,01/11/2020,Rizespor,Kayserispor,1,0,H,1,0,H,1.99,3.31,4.23,1-0,1-0,12,6,11,4
T1,01/11/2020,Konyaspor,Buyuksehyr,1,2,A,0,1,A,3.33,3.35,2.27,0-1,1-2,13,5,12,5
T1,01/11/2020,Besiktas,Yeni Malatyaspor,1,0,H,0,0,D,1.65,4.01,5.36,0-0,1-0,16,6,6,1
T1,02/11/2020,Antalyaspor,Fenerbahce,1,2,A,0,0,D,4.83,4.18,1.68,0-0,1-2,5,2,28,10
T1,02/11/2020,Hatayspor,Sivasspor,1,1,D,1,1,D,3.03,3.25,2.53,1-1,1-1,10,4,7,4
T1,06/11/2020,Gaziantep,Besiktas,3,1,H,1,0,H,3.7,3.95,1.95,1-0,3-1,8,6,9,3
T1,07/11/2020,Kasimpasa,Antalyaspor,2,2,D,1,0,H,1.88,4.06,3.83,1-0,2-2,16,4,11,4
T1,07/11/2020,Alanyaspor,Trabzonspor,1,1,D,0,0,D,1.74,4.1,4.47,0-0,1-1,9,4,7,5
T1,07/11/2020,Erzurum BB,Goztep,1,1,D,0,1,A,2.39,3.17,3.27,0-1,1-1,13,3,11,3
T1,07/11/2020,Fenerbahce,Konyaspor,0,2,A,0,0,D,1.41,4.78,7.79,0-0,0-2,13,2,12,5
T1,08/11/2020,Ankaragucu,Karagumruk,2,2,D,1,2,A,2.81,3.71,2.42,1-2,2-2,14,5,15,3
T1,08/11/2020,Yeni Malatyaspor,Denizlispor,2,0,H,2,0,H,2.08,3.36,3.81,2-0,2-0,9,7,22,3
T1,08/11/2020,Buyuksehyr,Genclerbirligi,2,1,H,0,1,A,1.42,5.05,6.96,0-1,2-1,22,5,6,2
T1,08/11/2020,Kayserispor,Hatayspor,0,1,A,0,0,D,2.76,3.29,2.68,0-0,0-1,11,3,15,6
T1,08/11/2020,Sivasspor,Galatasaray,1,2,A,0,1,A,2.75,3.6,2.52,0-1,1-2,10,6,8,3
T1,21/11/2020,Karagumruk,Sivasspor,1,1,D,0,1,A,2.63,3.6,2.63,0-1,1-1,19,5,9,3
T1,21/11/2020,Denizlispor,Gaziantep,0,1,A,0,1,A,2.66,3.4,2.72,0-1,0-1,13,4,11,5
T1,21/11/2020,Genclerbirligi,Fenerbahce,1,5,A,1,2,A,5.91,4.67,1.51,1-2,1-5,11,5,10,5
T1,21/11/2020,Besiktas,Buyuksehyr,3,2,H,2,0,H,3.59,3.39,2.15,2-0,3-2,20,8,19,7
T1,22/11/2020,Hatayspor,Rizespor,2,2,D,1,1,D,2.45,3.48,2.91,1-1,2-2,14,6,7,1
T1,22/11/2020,Goztep,Ankaragucu,3,1,H,1,0,H,2.04,3.48,3.83,1-0,3-1,10,4,14,7
T1,22/11/2020,Konyaspor,Kasimpasa,2,1,H,0,1,A,2.48,3.35,2.97,0-1,2-1,16,8,8,3
T1,22/11/2020,Antalyaspor,Alanyaspor,0,2,A,0,0,D,4.32,3.99,1.79,0-0,0-2,4,3,10,5
T1,22/11/2020,Trabzonspor,Erzurum BB,1,0,H,1,0,H,1.82,3.52,4.81,1-0,1-0,11,3,21,7
T1,23/11/2020,Galatasaray,Kayserispor,1,1,D,0,0,D,1.45,4.21,5.39,0-0,1-1,27,12,3,1
T1,27/11/2020,Ankaragucu,Trabzonspor,0,1,A,0,1,A,3.62,3.38,2.16,0-1,0-1,14,3,8,1
T1,28/11/2020,Gaziantep,Yeni Malatyaspor,2,2,D,1,0,H,2.39,3.4,3.07,1-0,2-2,6,5,11,5
T1,28/11/2020,Buyuksehyr,Denizlispor,3,3,D,2,0,H,1.33,5.34,9.38,2-0,3-3,18,7,12,7
T1,28/11/2020,Rizespor,Galatasaray,0,4,A,0,1,A,3.35,3.55,2.18,0-1,0-4,4,0,21,11
T1,29/11/2020,Erzurum BB,Antalyaspor,2,2,D,1,0,H,2.13,3.53,3.5,1-0,2-2,11,4,11,6
T1,29/11/2020,Alanyaspor,Konyaspor,1,0,H,1,0,H,1.68,3.69,5.69,1-0,1-0,18,8,10,3
T1,29/11/2020,Kasimpasa,Genclerbirligi,2,0,H,2,0,H,1.82,3.51,4.84,2-0,2-0,13,9,20,5
T1,29/11/2020,Fenerbahce,Besiktas,3,4,A,1,2,A,1.83,3.8,4.29,1-2,3-4,18,5,7,4
T1,30/11/2020,Kayserispor,Karagumruk,0,0,D,0,0,D,3.1,3.52,2.32,0-0,0-0,18,4,10,4
T1,30/11/2020,Sivasspor,Goztep,0,1,A,0,0,D,1.83,3.78,4.31,0-0,0-1,7,5,6,1
T1,04/12/2020,Besiktas,Kasimpasa,3,0,H,1,0,H,1.8,4.26,4.07,1-0,3-0,17,5,6,2
T1,05/12/2020,Genclerbirligi,Alanyaspor,2,1,H,1,0,H,5.22,4.1,1.65,1-0,2-1,14,5,16,6
T1,05/12/2020,Goztep,Kayserispor,1,1,D,0,0,D,1.88,3.93,3.91,0-0,1-1,6,2,12,5
T1,05/12/2020,Konyaspor,Erzurum BB,2,0,H,1,0,H,1.79,3.59,4.88,1-0,2-0,16,6,10,3
T1,05/12/2020,Yeni Malatyaspor,Buyuksehyr,1,1,D,0,1,A,4.17,3.61,1.91,0-1,1-1,10,3,11,5
T1,05/12/2020,Galatasaray,Hatayspor,3,0,H,1,0,H,1.47,4.53,7.06,1-0,3-0,12,4,11,1
T1,06/12/2020,Karagumruk,Rizespor,2,1,H,2,1,H,2.37,3.44,3.01,2-1,2-1,8,4,9,3
T1,06/12/2020,Antalyaspor,Ankaragucu,1,0,H,1,0,H,2,3.35,4.13,1-0,1-0,13,5,7,3
T1,06/12/2020,Denizlispor,Fenerbahce,0,2,A,0,2,A,5.21,4.1,1.65,0-2,0-2,18,7,10,2
T1,07/12/2020,Trabzonspor,Sivasspor,1,1,D,1,0,H,1.93,3.69,3.95,1-0,1-1,10,4,6,1
T1,09/12/2020,Goztep,Alanyaspor,1,0,H,0,0,D,3.3,3.53,2.21,0-0,1-0,9,5,17,4
T1,09/12/2020,Hatayspor,Erzurum BB,3,0,H,1,0,H,2.11,3.37,3.65,1-0,3-0,11,8,13,4
T1,11/12/2020,Kasimpasa,Denizlispor,3,2,H,2,1,H,2.28,3.56,3.18,2-1,3-2,16,5,13,4
T1,12/12/2020,Hatayspor,Karagumruk,3,1,H,1,0,H,2.56,3.2,2.94,1-0,3-1,7,5,13,3
T1,12/12/2020,Kayserispor,Trabzonspor,0,0,D,0,0,D,3.89,3.37,2.06,0-0,0-0,18,6,11,4
T1,12/12/2020,Rizespor,Goztep,3,2,H,1,0,H,2.5,3.37,2.93,1-0,3-2,13,7,12,5
T1,12/12/2020,Ankaragucu,Konyaspor,4,3,H,1,2,A,3.21,3.21,2.4,1-2,4-3,11,5,8,4
T1,12/12/2020,Fenerbahce,Yeni Malatyaspor,0,3,A,0,2,A,1.44,4.51,7.76,0-2,0-3,20,6,10,6
T1,13/12/2020,Erzurum BB,Genclerbirligi,0,1,A,0,0,D,2.2,3.34,3.49,0-0,0-1,14,4,11,5
T1,13/12/2020,Alanyaspor,Besiktas,2,1,H,1,0,H,2.32,4.09,2.75,1-0,2-1,20,6,10,3
T1,13/12/2020,Buyuksehyr,Gaziantep,1,2,A,0,1,A,1.61,4,5.83,0-1,1-2,19,6,9,3
T1,14/12/2020,Sivasspor,Antalyaspor,0,0,D,0,0,D,1.94,3.59,4.06,0-0,0-0,9,2,12,5
T1,15/12/2020,Ankaragucu,Hatayspor,2,0,H,0,0,D,2.86,3.33,2.61,0-0,2-0,11,5,9,4
T1,18/12/2020,Karagumruk,Galatasaray,2,1,H,0,0,D,5.13,4.27,1.65,0-0,2-1,7,4,15,1
T1,19/12/2020,Goztep,Hatayspor,0,1,A,0,0,D,2.2,3.19,3.69,0-0,0-1,8,2,13,3
T1,19/12/2020,Trabzonspor,Rizespor,2,1,H,0,1,A,1.81,3.76,4.49,0-1,2-1,18,8,4,1
T1,19/12/2020,Yeni Malatyaspor,Kasimpasa,2,0,H,1,0,H,2.15,3.38,3.58,1-0,2-0,15,5,10,4
T1,19/12/2020,Gaziantep,Fenerbahce,3,1,H,2,1,H,3.81,3.61,2,2-1,3-1,10,4,14,4
T1,20/12/2020,Genclerbirligi,Ankaragucu,1,1,D,0,0,D,2.19,3.3,3.58,0-0,1-1,9,3,16,5
T1,20/12/2020,Denizlispor,Alanyaspor,1,0,H,1,0,H,4.45,3.75,1.82,1-0,1-0,5,2,17,7
T1,20/12/2020,Besiktas,Erzurum BB,4,0,H,0,0,D,1.51,4.59,6.1,0-0,4-0,14,7,8,4
T1,21/12/2020,Antalyaspor,Kayserispor,2,0,H,2,0,H,1.92,3.64,4.1,2-0,2-0,9,4,5,2
T1,21/12/2020,Konyaspor,Sivasspor,0,1,A,0,0,D,2.37,3.1,3.4,0-0,0-1,3,1,10,4
T1,22/12/2020,Hatayspor,Trabzonspor,0,1,A,0,0,D,2.86,3.24,2.67,0-0,0-1,17,5,8,2
T1,22/12/2020,Galatasaray,Goztep,3,1,H,2,1,H,1.42,5.1,7.29,2-1,3-1,15,8,12,5
T1,23/12/2020,Alanyaspor,Yeni Malatyaspor,1,1,D,1,0,H,1.61,4.14,5.58,1-0,1-1,14,5,13,7
T1,23/12/2020,Erzurum BB,Denizlispor,1,2,A,0,1,A,2.4,3.06,3.38,0-1,1-2,13,6,11,5
T1,23/12/2020,Fenerbahce,Buyuksehyr,4,1,H,1,1,D,2.35,3.32,3.2,1-1,4-1,15,4,19,3
T1,23/12/2020,Kasimpasa,Gaziantep,0,4,A,0,2,A,2.54,3.41,2.84,0-2,0-4,12,5,9,4
T1,24/12/2020,Kayserispor,Konyaspor,1,2,A,1,0,H,3.32,3.35,2.28,1-0,1-2,10,4,16,8
T1,24/12/2020,Sivasspor,Genclerbirligi,3,1,H,1,0,H,1.88,3.52,4.42,1-0,3-1,18,8,10,4
T1,24/12/2020,Ankaragucu,Besiktas,0,1,A,0,0,D,4.34,3.92,1.8,0-0,0-1,8,1,7,3
T1,24/12/2020,Rizespor,Antalyaspor,2,1,H,1,0,H,2.27,3.2,3.49,1-0,2-1,11,4,12,7
T1,26/12/2020,Goztep,Karagumruk,1,1,D,1,0,H,2.2,3.42,3.41,1-0,1-1,10,2,21,5
T1,26/12/2020,Trabzonspor,Galatasaray,0,2,A,0,1,A,3.16,3.7,2.21,0-1,0-2,12,4,9,5
T1,27/12/2020,Gaziantep,Alanyaspor,3,1,H,2,1,H,2.99,3.66,2.32,2-1,3-1,6,4,15,5
T1,27/12/2020,Denizlispor,Ankaragucu,1,2,A,0,2,A,2.24,3.09,3.44,0-2,1-2,12,3,8,3
T1,27/12/2020,Yeni Malatyaspor,Erzurum BB,1,3,A,0,1,A,1.83,3.69,4.44,0-1,1-3,14,4,10,6
T1,27/12/2020,Buyuksehyr,Kasimpasa,2,2,D,1,1,D,1.59,4.13,5.06,1-1,2-2,19,9,11,7
T1,28/12/2020,Genclerbirligi,Kayserispor,3,2,H,1,1,D,2.38,3.13,3.35,1-1,3-2,14,5,11,4
T1,28/12/2020,Konyaspor,Rizespor,1,1,D,1,0,H,2.1,3.43,3.68,1-0,1-1,13,4,16,5
T1,28/12/2020,Besiktas,Sivasspor,3,0,H,1,0,H,1.83,3.88,4.24,1-0,3-0,13,5,8,2
T1,29/12/2020,Antalyaspor,Hatayspor,0,6,A,0,5,A,2.43,3.21,3.17,0-5,0-6,8,4,13,9
T1,02/01/2021,Erzurum BB,Gaziantep,1,1,D,0,0,D,3.49,3.21,2.27,0-0,1-1,5,1,12,4
T1,02/01/2021,Sivasspor,Denizlispor,2,2,D,2,1,H,1.81,3.59,4.77,2-1,2-2,7,5,14,5
T1,02/01/2021,Alanyaspor,Buyuksehyr,3,0,H,2,0,H,2.35,3.67,2.93,2-0,3-0,11,5,12,2
T1,02/01/2021,Ankaragucu,Yeni Malatyaspor,3,1,H,2,0,H,2.6,3.18,2.95,2-0,3-1,9,5,16,2
T1,02/01/2021,Galatasaray,Antalyaspor,0,0,D,0,0,D,1.42,4.81,7.51,0-0,0-0,15,6,5,1
T1,02/01/2021,Hatayspor,Konyaspor,2,1,H,1,1,D,2.32,3.17,3.42,1-1,2-1,12,4,14,2
T1,03/01/2021,Rizespor,Genclerbirligi,1,1,D,1,0,H,2.13,3.52,3.5,1-0,1-1,21,7,17,7
T1,03/01/2021,Karagumruk,Trabzonspor,1,2,A,0,0,D,2.49,3.5,2.84,0-0,1-2,12,3,14,4
T1,03/01/2021,Kayserispor,Besiktas,0,2,A,0,0,D,4.83,4.38,1.56,0-0,0-2,7,2,14,4
T1,04/01/2021,Kasimpasa,Fenerbahce,0,3,A,0,2,A,3.61,3.88,1.98,0-2,0-3,10,2,11,5
T1,05/01/2021,Gaziantep,Ankaragucu,2,0,H,0,0,D,1.96,3.57,4.07,0-0,2-0,15,9,7,3
T1,05/01/2021,Yeni Malatyaspor,Sivasspor,2,2,D,1,2,A,2.84,3.17,2.74,1-2,2-2,8,3,14,4
T1,05/01/2021,Konyaspor,Galatasaray,4,3,H,1,1,D,3.5,3.46,2.18,1-1,4-3,9,4,18,5
T1,06/01/2021,Denizlispor,Kayserispor,0,1,A,0,1,A,2.11,3.51,3.55,0-1,0-1,14,7,8,3
T1,06/01/2021,Buyuksehyr,Erzurum BB,1,0,H,1,0,H,1.46,4.75,6.66,1-0,1-0,14,6,7,2
T1,06/01/2021,Genclerbirligi,Hatayspor,3,1,H,1,1,D,3.24,3.57,2.22,1-1,3-1,21,8,7,3
T1,06/01/2021,Trabzonspor,Goztep,1,0,H,1,0,H,1.91,3.67,4.09,1-0,1-0,13,4,7,4
T1,06/01/2021,Antalyaspor,Karagumruk,3,1,H,2,1,H,2.56,3.32,2.88,2-1,3-1,11,5,10,3
T1,06/01/2021,Besiktas,Rizespor,6,0,H,2,0,H,1.48,4.75,6.26,2-0,6-0,17,10,9,3
T1,07/01/2021,Fenerbahce,Alanyaspor,2,1,H,1,0,H,2.2,3.41,3.44,1-0,2-1,14,5,17,8
T1,09/01/2021,Sivasspor,Gaziantep,2,1,H,1,1,D,2.17,3.45,3.47,1-1,2-1,21,7,10,2
T1,09/01/2021,Goztep,Antalyaspor,0,1,A,0,0,D,2.31,3.67,3,0-0,0-1,7,2,7,2
T1,09/01/2021,Kayserispor,Yeni Malatyaspor,1,0,H,1,0,H,2.99,3.48,2.4,1-0,1-0,8,4,12,3
T1,09/01/2021,Galatasaray,Genclerbirligi,6,0,H,4,0,H,1.31,5.39,10.22,4-0,6-0,16,9,5,2
T1,10/01/2021,Karagumruk,Konyaspor,2,1,H,0,0,D,2.41,3.47,2.98,0-0,2-1,9,4,8,2
T1,10/01/2021,Ankaragucu,Buyuksehyr,1,2,A,1,1,D,3.91,3.93,1.88,1-1,1-2,13,3,12,3
T1,10/01/2021,Rizespor,Denizlispor,1,1,D,0,1,A,2.15,3.45,3.51,0-1,1-1,21,7,11,5
T1,10/01/2021,Hatayspor,Besiktas,2,2,D,2,2,D,3.45,3.63,2.11,2-2,2-2,9,3,18,7
T1,11/01/2021,Erzurum BB,Fenerbahce,0,3,A,0,1,A,5.96,4.1,1.58,0-1,0-3,13,2,11,8
T1,11/01/2021,Alanyaspor,Kasimpasa,1,2,A,1,2,A,1.75,3.93,4.63,1-2,1-2,28,8,6,2
T1,15/01/2021,Genclerbirligi,Karagumruk,1,3,A,0,2,A,3.09,3.57,2.32,0-2,1-3,17,3,14,7
T1,16/01/2021,Konyaspor,Goztep,2,3,A,0,2,A,2.02,3.35,4.06,0-2,2-3,21,10,6,5
T1,16/01/2021,Buyuksehyr,Sivasspor,1,1,D,1,1,D,1.92,3.7,4.02,1-1,1-1,10,4,8,1
T1,16/01/2021,Gaziantep,Kayserispor,2,1,H,1,0,H,1.74,3.91,4.78,1-0,2-1,13,6,10,4
T1,16/01/2021,Antalyaspor,Trabzonspor,1,1,D,1,0,H,3.11,3.5,2.31,1-0,1-1,6,2,18,5
T1,17/01/2021,Denizlispor,Hatayspor,0,2,A,0,0,D,3,3.44,2.41,0-0,0-2,12,2,12,5
T1,17/01/2021,Yeni Malatyaspor,Rizespor,4,1,H,0,1,A,2.22,3.1,3.74,0-1,4-1,20,9,7,3
T1,17/01/2021,Besiktas,Galatasaray,2,0,H,0,0,D,2.25,3.34,3.39,0-0,2-0,14,3,9,2
T1,18/01/2021,Fenerbahce,Ankaragucu,3,1,H,2,0,H,1.37,5.54,7.4,2-0,3-1,17,8,13,3
T1,18/01/2021,Kasimpasa,Erzurum BB,1,2,A,0,1,A,1.93,3.49,4.15,0-1,1-2,12,4,13,6
T1,19/01/2021,Goztep,Genclerbirligi,4,0,H,3,0,H,1.76,3.94,4.64,3-0,4-0,12,6,5,2
T1,19/01/2021,Kayserispor,Buyuksehyr,2,0,H,1,0,H,4.38,3.8,1.84,1-0,2-0,14,6,18,1
T1,19/01/2021,Trabzonspor,Konyaspor,3,1,H,1,0,H,1.81,3.64,4.78,1-0,3-1,10,5,13,3
T1,20/01/2021,Hatayspor,Yeni Malatyaspor,1,2,A,0,0,D,2.18,3.23,3.69,0-0,1-2,12,5,14,5
T1,20/01/2021,Rizespor,Gaziantep,3,0,H,1,0,H,3.01,3.37,2.44,1-0,3-0,9,6,10,0
T1,20/01/2021,Galatasaray,Denizlispor,6,1,H,3,0,H,1.33,5.51,8.86,3-0,6-1,14,10,14,6
T1,21/01/2021,Erzurum BB,Alanyaspor,1,1,D,1,0,H,4.81,3.96,1.71,1-0,1-1,3,2,6,2
T1,21/01/2021,Karagumruk,Besiktas,1,4,A,0,1,A,3.74,3.76,1.97,0-1,1-4,10,3,18,7
T1,21/01/2021,Ankaragucu,Kasimpasa,1,0,H,1,0,H,2.41,3.35,3.08,1-0,1-0,15,5,11,4
T1,21/01/2021,Sivasspor,Fenerbahce,1,1,D,1,1,D,3.45,3.4,2.2,1-1,1-1,11,4,8,4
T1,23/01/2021,Genclerbirligi,Trabzonspor,1,2,A,0,1,A,4.65,4.24,1.69,0-1,1-2,13,2,14,8
T1,23/01/2021,Buyuksehyr,Rizespor,1,1,D,0,0,D,1.37,5.07,8.4,0-0,1-1,17,4,4,1
T1,24/01/2021,Konyaspor,Antalyaspor,0,0,D,0,0,D,2.2,3.22,3.64,0-0,0-0,8,0,6,3
T1,24/01/2021,Denizlispor,Karagumruk,1,2,A,0,1,A,2.9,3.6,2.4,0-1,1-2,17,5,11,3
T1,24/01/2021,Yeni Malatyaspor,Galatasaray,0,1,A,0,0,D,4,3.8,1.89,0-0,0-1,5,3,10,4
T1,24/01/2021,Besiktas,Goztep,2,1,H,0,1,A,1.37,5.12,8.19,0-1,2-1,10,5,5,3
T1,24/01/2021,Gaziantep,Hatayspor,1,1,D,1,0,H,2.42,3.15,3.24,1-0,1-1,7,2,12,3
T1,25/01/2021,Kasimpasa,Sivasspor,2,0,H,2,0,H,3.21,3.19,2.42,2-0,2-0,11,3,7,3
T1,25/01/2021,Alanyaspor,Ankaragucu,4,3,H,1,2,A,1.48,4.57,6.68,1-2,4-3,24,7,9,5
T1,25/01/2021,Fenerbahce,Kayserispor,3,0,H,1,0,H,1.35,5.25,8.84,1-0,3-0,21,11,6,1
T1,29/01/2021,Yeni Malatyaspor,Karagumruk,0,0,D,0,0,D,2.42,3.44,3.04,0-0,0-0,6,1,16,7
