"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS"
"49275","SC0",2011-01-15,"Aberdeen","St Mirren",2,0,"H",0,0,"D",1.8,3.5,4.5,"0-0","2-0"
"49276","SC0",2011-01-15,"Hibernian","Celtic",0,3,"A",0,1,"A",8,4,1.44,"0-1","0-3"
"49277","SC0",2011-01-15,"Kilmarnock","St Johnstone",1,1,"D",1,0,"H",1.91,3.5,3.8,"1-0","1-1"
"49278","SC0",2011-01-15,"Motherwell","Inverness C",0,0,"D",0,0,"D",2.1,3.4,3.4,"0-0","0-0"
"49279","SC0",2011-01-15,"Rangers","Hamilton",4,0,"H",3,0,"H",1.17,7,15,"3-0","4-0"
"49280","SC0",2011-01-18,"Kilmarnock","Hearts",1,2,"A",1,0,"H",2.7,3.4,2.5,"1-0","1-2"
"49281","SC0",2011-01-18,"Rangers","Inverness C",1,0,"H",1,0,"H",1.22,6,11,"1-0","1-0"
"49282","SC0",2011-01-22,"Celtic","Aberdeen",1,0,"H",1,0,"H",1.25,6,10,"1-0","1-0"
"49283","SC0",2011-01-22,"Hearts","Rangers",1,0,"H",0,0,"D",4,3.5,1.91,"0-0","1-0"
"49284","SC0",2011-01-22,"Inverness C","Hamilton",1,1,"D",1,1,"D",1.8,3.5,4.5,"1-1","1-1"
"49285","SC0",2011-01-22,"Kilmarnock","Dundee United",1,1,"D",1,0,"H",2.38,3.4,2.88,"1-0","1-1"
"49286","SC0",2011-01-22,"Motherwell","Hibernian",2,0,"H",2,0,"H",2,3.4,3.75,"2-0","2-0"
"49287","SC0",2011-01-22,"St Johnstone","St Mirren",0,0,"D",0,0,"D",1.8,3.5,4.5,"0-0","0-0"
"49288","SC0",2011-01-26,"Celtic","Hearts",4,0,"H",1,0,"H",1.5,4,7,"1-0","4-0"
"49289","SC0",2011-01-26,"Hibernian","Rangers",0,2,"A",0,2,"A",7,4.33,1.44,"0-2","0-2"
"49290","SC0",2011-01-26,"Inverness C","Aberdeen",0,2,"A",0,1,"A",2.25,3.4,3.1,"0-1","0-2"
"49291","SC0",2011-01-26,"St Johnstone","Motherwell",1,0,"H",0,0,"D",2.5,3.4,2.7,"0-0","1-0"
"49292","SC0",2011-01-26,"St Mirren","Dundee United",1,1,"D",1,0,"H",2.8,3.4,2.4,"1-0","1-1"
"49293","SC0",2011-01-29,"Hamilton","Kilmarnock",1,1,"D",0,1,"A",2.88,3.4,2.38,"0-1","1-1"
"49294","SC0",2011-01-29,"Hearts","St Johnstone",1,0,"H",1,0,"H",1.62,3.75,5.5,"1-0","1-0"
"49295","SC0",2011-01-30,"Dundee United","Hibernian",3,0,"H",1,0,"H",1.8,3.5,4.5,"1-0","3-0"
"49296","SC0",2011-02-01,"Aberdeen","Celtic",0,3,"A",0,1,"A",7,4.33,1.44,"0-1","0-3"
"49297","SC0",2011-02-01,"St Johnstone","Hamilton",2,0,"H",1,0,"H",1.83,3.4,4.33,"1-0","2-0"
"49298","SC0",2011-02-02,"Hibernian","St Mirren",2,0,"H",0,0,"D",2,3.4,3.75,"0-0","2-0"
"49299","SC0",2011-02-02,"Motherwell","Kilmarnock",0,1,"A",0,0,"D",2.25,3.4,3.1,"0-0","0-1"
"49300","SC0",2011-02-02,"Rangers","Hearts",1,0,"H",1,0,"H",1.53,4,6,"1-0","1-0"
"49301","SC0",2011-02-12,"Hamilton","Hearts",0,2,"A",0,1,"A",4.33,3.5,1.8,"0-1","0-2"
"49302","SC0",2011-02-12,"Hibernian","Kilmarnock",2,1,"H",0,0,"D",2.5,3.4,2.7,"0-0","2-1"
"49303","SC0",2011-02-12,"Rangers","Motherwell",6,0,"H",3,0,"H",1.22,6,12,"3-0","6-0"
"49304","SC0",2011-02-12,"St Mirren","Inverness C",3,3,"D",2,2,"D",2.5,3.3,2.75,"2-2","3-3"
"49305","SC0",2011-02-13,"Dundee United","Celtic",1,3,"A",0,2,"A",5,4,1.62,"0-2","1-3"
"49306","SC0",2011-02-15,"Aberdeen","Motherwell",1,2,"A",1,1,"D",2.3,3.2,3.2,"1-1","1-2"
"49307","SC0",2011-02-19,"Aberdeen","Kilmarnock",5,0,"H",2,0,"H",2.4,3.3,2.88,"2-0","5-0"
"49308","SC0",2011-02-19,"Hearts","Dundee United",2,1,"H",1,1,"D",1.8,3.5,4.5,"1-1","2-1"
"49309","SC0",2011-02-19,"Inverness C","St Johnstone",2,0,"H",1,0,"H",2.3,3.3,3.1,"1-0","2-0"
"49310","SC0",2011-02-19,"Motherwell","Hamilton",1,0,"H",1,0,"H",1.73,3.5,5,"1-0","1-0"
"49311","SC0",2011-02-20,"Celtic","Rangers",3,0,"H",2,0,"H",2.1,3.4,3.4,"2-0","3-0"
"49312","SC0",2011-02-20,"St Mirren","Hibernian",0,1,"A",0,0,"D",2.62,3.3,2.62,"0-0","0-1"
"49313","SC0",2011-02-22,"Aberdeen","Hamilton",1,0,"H",1,0,"H",1.73,3.5,5,"1-0","1-0"
"49314","SC0",2011-02-22,"St Johnstone","Dundee United",0,0,"D",0,0,"D",2.5,3.4,2.7,"0-0","0-0"
"49315","SC0",2011-02-23,"Motherwell","St Mirren",0,1,"A",0,0,"D",1.67,3.75,5,"0-0","0-1"
"49316","SC0",2011-02-26,"Aberdeen","Hearts",0,0,"D",0,0,"D",2.9,3.3,2.38,"0-0","0-0"
"49317","SC0",2011-02-26,"Hamilton","Dundee United",1,1,"D",1,0,"H",3.4,3.4,2.1,"1-0","1-1"
"49318","SC0",2011-02-26,"Hibernian","Inverness C",2,0,"H",0,0,"D",2.2,3.3,3.3,"0-0","2-0"
"49319","SC0",2011-02-26,"Kilmarnock","St Mirren",2,0,"H",2,0,"H",1.67,3.4,4.33,"2-0","2-0"
"49320","SC0",2011-02-27,"Motherwell","Celtic",2,0,"H",1,0,"H",7,4.33,1.44,"1-0","2-0"
"49321","SC0",2011-02-27,"Rangers","St Johnstone",4,0,"H",2,0,"H",1.22,6,12,"2-0","4-0"
"49322","SC0",2011-03-01,"Hamilton","Hibernian",1,2,"A",0,1,"A",3.2,3.3,2.25,"0-1","1-2"
"49323","SC0",2011-03-01,"Inverness C","Dundee United",0,2,"A",0,0,"D",2.88,3.3,2.4,"0-0","0-2"
"49324","SC0",2011-03-02,"St Johnstone","Aberdeen",0,0,"D",0,0,"D",2.5,3.2,2.88,"0-0","0-0"
"49325","SC0",2011-03-05,"Celtic","Hamilton",2,0,"H",1,0,"H",1.17,7,15,"1-0","2-0"
"49326","SC0",2011-03-05,"Hearts","Kilmarnock",0,2,"A",0,0,"D",1.73,3.5,5,"0-0","0-2"
"49327","SC0",2011-03-05,"Inverness C","Motherwell",3,0,"H",1,0,"H",2.5,3.3,2.75,"1-0","3-0"
"49328","SC0",2011-03-05,"St Johnstone","Hibernian",1,1,"D",0,0,"D",2.3,3.4,3,"0-0","1-1"
"49329","SC0",2011-03-06,"St Mirren","Rangers",0,1,"A",0,1,"A",9,5,1.33,"0-1","0-1"
"49330","SC0",2011-03-07,"Dundee United","Aberdeen",3,1,"H",2,0,"H",2,3.4,3.75,"2-0","3-1"
"49331","SC0",2011-03-10,"Dundee United","Hamilton",2,1,"H",1,1,"D",1.57,3.75,6,"1-1","2-1"
"49332","SC0",2011-03-13,"Rangers","Kilmarnock",2,1,"H",1,0,"H",1.29,5.5,9.5,"1-0","2-1"
"49333","SC0",2011-03-16,"Dundee United","Hearts",2,0,"H",0,0,"D",2.5,3.4,2.7,"0-0","2-0"
"49334","SC0",2011-03-19,"Dundee United","Inverness C",1,0,"H",1,0,"H",1.73,3.25,4.2,"1-0","1-0"
"49335","SC0",2011-03-19,"Hamilton","St Johnstone",0,0,"D",0,0,"D",2.8,3.3,2.5,"0-0","0-0"
"49336","SC0",2011-03-19,"Hearts","St Mirren",3,2,"H",0,1,"A",1.44,3.75,6,"0-1","3-2"
"49337","SC0",2011-03-19,"Kilmarnock","Motherwell",3,1,"H",2,1,"H",2.25,3.25,3.2,"2-1","3-1"
"49338","SC0",2011-04-02,"Motherwell","Aberdeen",2,1,"H",1,0,"H",2.25,3.25,3.25,"1-0","2-1"
"49339","SC0",2011-04-02,"Rangers","Dundee United",2,3,"A",1,1,"D",1.36,4.8,8,"1-1","2-3"
"49340","SC0",2011-04-02,"St Johnstone","Kilmarnock",0,0,"D",0,0,"D",2.6,3.3,2.62,"0-0","0-0"
"49341","SC0",2011-04-02,"St Mirren","Hamilton",3,1,"H",0,1,"A",2.1,3.3,3.5,"0-1","3-1"
"49342","SC0",2011-04-03,"Hibernian","Hearts",2,2,"D",1,1,"D",2.7,3.25,2.6,"1-1","2-2"
"49343","SC0",2011-04-05,"St Johnstone","Rangers",0,2,"A",0,1,"A",7.5,4.5,1.4,"0-1","0-2"
"49344","SC0",2011-04-06,"Celtic","Hibernian",3,1,"H",3,0,"H",1.25,5.5,12,"3-0","3-1"
"49345","SC0",2011-04-06,"Motherwell","Dundee United",2,1,"H",2,0,"H",2.5,3.3,2.75,"2-0","2-1"
"49346","SC0",2011-04-06,"St Mirren","Aberdeen",3,2,"H",1,0,"H",2.5,3.3,2.75,"1-0","3-2"
"49347","SC0",2011-04-09,"Aberdeen","Hibernian",0,1,"A",0,1,"A",2.38,3.25,3,"0-1","0-1"
"49348","SC0",2011-04-09,"Celtic","St Mirren",1,0,"H",0,0,"D",1.17,7,15,"0-0","1-0"
"49349","SC0",2011-04-09,"Dundee United","St Johnstone",2,0,"H",1,0,"H",1.62,3.75,5.5,"1-0","2-0"
"49350","SC0",2011-04-09,"Hearts","Motherwell",0,0,"D",0,0,"D",1.73,3.5,5,"0-0","0-0"
"49351","SC0",2011-04-09,"Kilmarnock","Inverness C",1,1,"D",1,1,"D",1.91,3.6,3.75,"1-1","1-1"
"49352","SC0",2011-04-10,"Hamilton","Rangers",0,1,"A",0,1,"A",10,5.5,1.29,"0-1","0-1"
"49353","SC0",2011-04-12,"St Johnstone","Celtic",0,1,"A",0,1,"A",9,5,1.33,"0-1","0-1"
"49354","SC0",2011-04-13,"Aberdeen","Rangers",0,1,"A",0,1,"A",6.5,4,1.5,"0-1","0-1"
"49355","SC0",2011-04-16,"Inverness C","Hearts",1,1,"D",1,0,"H",3.1,3.4,2.25,"1-0","1-1"
"49356","SC0",2011-04-16,"Rangers","St Mirren",2,1,"H",1,1,"D",1.2,6,15,"1-1","2-1"
"49357","SC0",2011-04-17,"Hibernian","Hamilton",1,2,"A",0,2,"A",1.62,3.75,5.5,"0-2","1-2"
"49358","SC0",2011-04-19,"Dundee United","Rangers",0,4,"A",0,1,"A",5,3.75,1.67,"0-1","0-4"
"49359","SC0",2011-04-20,"Kilmarnock","Celtic",0,4,"A",0,3,"A",7,4.33,1.44,"0-3","0-4"
"49360","SC0",2011-04-23,"Dundee United","Kilmarnock",4,2,"H",2,0,"H",2,3.5,3.6,"2-0","4-2"
"49361","SC0",2011-04-23,"Hearts","Motherwell",3,3,"D",2,0,"H",1.83,3.5,4.33,"2-0","3-3"
"49362","SC0",2011-04-24,"Hibernian","St Mirren",1,1,"D",1,1,"D",1.83,3.4,4.33,"1-1","1-1"
"49363","SC0",2011-04-24,"Rangers","Celtic",0,0,"D",0,0,"D",2.38,3.3,2.9,"0-0","0-0"
"49364","SC0",2011-04-25,"Hamilton","Aberdeen",1,1,"D",0,0,"D",2.6,3.3,2.62,"0-0","1-1"
"49365","SC0",2011-04-25,"St Johnstone","Inverness C",0,3,"A",0,1,"A",2.5,3.3,2.75,"0-1","0-3"
"49366","SC0",2011-04-30,"Aberdeen","Inverness C",1,0,"H",0,0,"D",2.25,3.4,3.1,"0-0","1-0"
"49367","SC0",2011-04-30,"Hibernian","St Johnstone",1,2,"A",1,0,"H",2,3.5,3.6,"1-0","1-2"
"49368","SC0",2011-04-30,"Kilmarnock","Hearts",2,2,"D",0,0,"D",2.62,3.3,2.62,"0-0","2-2"
"49369","SC0",2011-04-30,"Motherwell","Rangers",0,5,"A",0,1,"A",6.5,4,1.5,"0-1","0-5"
"49370","SC0",2011-05-01,"Celtic","Dundee United",4,1,"H",1,0,"H",1.3,5,10,"1-0","4-1"
"49371","SC0",2011-05-02,"St Mirren","Hamilton",0,1,"A",0,0,"D",2.1,3.5,3.25,"0-0","0-1"
"49372","SC0",2011-05-04,"Inverness C","Celtic",3,2,"H",1,1,"D",9,5,1.33,"1-1","3-2"
"49373","SC0",2011-05-07,"Aberdeen","St Johnstone",0,2,"A",0,1,"A",2.1,3.3,3.5,"0-1","0-2"
"49374","SC0",2011-05-07,"Dundee United","Motherwell",4,0,"H",2,0,"H",1.91,3.4,4,"2-0","4-0"
"49375","SC0",2011-05-07,"Hamilton","Hibernian",1,0,"H",1,0,"H",2.4,3.4,2.8,"1-0","1-0"
"49376","SC0",2011-05-07,"Inverness C","St Mirren",1,0,"H",0,0,"D",2.1,3.3,3.5,"0-0","1-0"
"49377","SC0",2011-05-07,"Rangers","Hearts",4,0,"H",3,0,"H",1.33,5,9,"3-0","4-0"
"49378","SC0",2011-05-08,"Kilmarnock","Celtic",0,2,"A",0,1,"A",10,5,1.3,"0-1","0-2"
"49379","SC0",2011-05-10,"Aberdeen","St Mirren",0,1,"A",0,0,"D",2.2,3.4,3.2,"0-0","0-1"
"49380","SC0",2011-05-10,"Rangers","Dundee United",2,0,"H",2,0,"H",1.22,6,12,"2-0","2-0"
"49381","SC0",2011-05-10,"St Johnstone","Hamilton",1,0,"H",1,0,"H",2,3.6,3.4,"1-0","1-0"
"49382","SC0",2011-05-11,"Hearts","Celtic",0,3,"A",0,1,"A",6,4,1.53,"0-1","0-3"
"49383","SC0",2011-05-11,"Inverness C","Hibernian",2,0,"H",1,0,"H",2.1,3.3,3.5,"1-0","2-0"
"49384","SC0",2011-05-11,"Motherwell","Kilmarnock",1,1,"D",1,0,"H",2.38,3.4,2.88,"1-0","1-1"
"49385","SC0",2011-05-14,"Hamilton","Inverness C",1,2,"A",0,1,"A",2.4,3.3,2.88,"0-1","1-2"
"49386","SC0",2011-05-14,"Hibernian","Aberdeen",1,3,"A",1,0,"H",2.25,3.3,3.2,"1-0","1-3"
"49387","SC0",2011-05-14,"St Mirren","St Johnstone",0,0,"D",0,0,"D",2.25,3.5,3,"0-0","0-0"
"49388","SC0",2011-05-15,"Celtic","Motherwell",4,0,"H",2,0,"H",1.17,7,15,"2-0","4-0"
"49389","SC0",2011-05-15,"Dundee United","Hearts",2,1,"H",1,1,"D",2.25,3.3,3.2,"1-1","2-1"
"49390","SC0",2011-05-15,"Kilmarnock","Rangers",1,5,"A",0,3,"A",12,5.5,1.25,"0-3","1-5"
"50759","SC1",2010-08-07,"Cowdenbeath","Ross County",0,2,"A",0,0,"D",3,3.6,2.1,"0-0","0-2"
"50760","SC1",2010-08-07,"Dundee","Queen of Sth",1,0,"H",1,0,"H",1.8,3.6,4,"1-0","1-0"
"50761","SC1",2010-08-07,"Falkirk","Dunfermline",0,1,"A",0,1,"A",1.91,3.6,3.5,"0-1","0-1"
"50762","SC1",2010-08-07,"Morton","Stirling",0,0,"D",0,0,"D",1.8,3.5,4,"0-0","0-0"
"50763","SC1",2010-08-07,"Raith Rvs","Partick",4,0,"H",3,0,"H",2.3,3.6,2.62,"3-0","4-0"
"50764","SC1",2010-08-14,"Dunfermline","Morton",2,0,"H",0,0,"D",1.67,3.75,4.5,"0-0","2-0"
"50765","SC1",2010-08-14,"Partick","Dundee",1,0,"H",0,0,"D",2.88,3.6,2.2,"0-0","1-0"
"50766","SC1",2010-08-14,"Queen of Sth","Raith Rvs",1,3,"A",0,2,"A",2.25,3.6,2.75,"0-2","1-3"
"50767","SC1",2010-08-14,"Ross County","Falkirk",0,1,"A",0,1,"A",2.4,3.6,2.6,"0-1","0-1"
"50768","SC1",2010-08-14,"Stirling","Cowdenbeath",1,3,"A",1,0,"H",2,3.75,3.1,"1-0","1-3"
"50769","SC1",2010-08-21,"Dundee","Ross County",0,0,"D",0,0,"D",1.91,3.6,3.6,"0-0","0-0"
"50770","SC1",2010-08-21,"Falkirk","Stirling",3,0,"H",0,0,"D",1.5,4.33,5.5,"0-0","3-0"
"50771","SC1",2010-08-21,"Morton","Partick",2,0,"H",1,0,"H",2.5,3.6,2.4,"1-0","2-0"
"50772","SC1",2010-08-21,"Raith Rvs","Dunfermline",2,0,"H",0,0,"D",2.75,3.6,2.25,"0-0","2-0"
"50773","SC1",2010-08-22,"Cowdenbeath","Queen of Sth",1,3,"A",0,1,"A",2.62,3.6,2.38,"0-1","1-3"
"50774","SC1",2010-08-28,"Cowdenbeath","Partick",2,1,"H",1,1,"D",2.62,3.6,2.38,"1-1","2-1"
"50775","SC1",2010-08-28,"Dundee","Falkirk",2,0,"H",2,0,"H",2.38,3.6,2.62,"2-0","2-0"
"50776","SC1",2010-08-28,"Queen of Sth","Ross County",3,0,"H",2,0,"H",2.5,3.5,2.5,"2-0","3-0"
"50777","SC1",2010-08-28,"Raith Rvs","Morton",1,0,"H",0,0,"D",1.83,3.6,3.75,"0-0","1-0"
"50778","SC1",2010-08-28,"Stirling","Dunfermline",1,5,"A",1,2,"A",3.5,3.6,1.91,"1-2","1-5"
"50779","SC1",2010-09-11,"Dunfermline","Dundee",3,1,"H",2,0,"H",2.25,3.6,2.75,"2-0","3-1"
"50780","SC1",2010-09-11,"Falkirk","Queen of Sth",3,1,"H",1,0,"H",1.83,3.6,3.8,"1-0","3-1"
"50781","SC1",2010-09-11,"Morton","Cowdenbeath",1,2,"A",0,0,"D",1.91,3.6,3.5,"0-0","1-2"
"50782","SC1",2010-09-11,"Partick","Stirling",1,2,"A",0,0,"D",1.67,3.75,4.5,"0-0","1-2"
"50783","SC1",2010-09-11,"Ross County","Raith Rvs",0,0,"D",0,0,"D",2.25,3.6,2.75,"0-0","0-0"
"50784","SC1",2010-09-18,"Dundee","Raith Rvs",0,0,"D",0,0,"D",2.1,3.6,3,"0-0","0-0"
"50785","SC1",2010-09-18,"Dunfermline","Cowdenbeath",2,1,"H",0,1,"A",1.53,4.33,5,"0-1","2-1"
"50786","SC1",2010-09-18,"Falkirk","Morton",2,1,"H",1,0,"H",1.53,4.33,5,"1-0","2-1"
"50787","SC1",2010-09-18,"Queen of Sth","Partick",2,1,"H",0,1,"A",1.91,3.6,3.6,"0-1","2-1"
"50788","SC1",2010-09-18,"Ross County","Stirling",3,1,"H",2,1,"H",1.57,4,5,"2-1","3-1"
"50789","SC1",2010-09-25,"Cowdenbeath","Dundee",2,1,"H",2,0,"H",3,3.6,2.1,"2-0","2-1"
"50790","SC1",2010-09-25,"Morton","Ross County",0,0,"D",0,0,"D",2.75,3.6,2.25,"0-0","0-0"
"50791","SC1",2010-09-25,"Partick","Dunfermline",0,2,"A",0,1,"A",3.75,3.75,1.83,"0-1","0-2"
"50792","SC1",2010-09-25,"Raith Rvs","Falkirk",2,1,"H",1,1,"D",2.5,3.5,2.5,"1-1","2-1"
"50793","SC1",2010-09-25,"Stirling","Queen of Sth",0,0,"D",0,0,"D",3.5,3.6,1.91,"0-0","0-0"
"50794","SC1",2010-10-02,"Dundee","Morton",2,1,"H",1,1,"D",1.73,3.6,4.33,"1-1","2-1"
"50795","SC1",2010-10-02,"Falkirk","Cowdenbeath",5,1,"H",3,0,"H",1.53,4.33,5.5,"3-0","5-1"
"50796","SC1",2010-10-02,"Queen of Sth","Dunfermline",2,0,"H",0,0,"D",3,3.6,2.1,"0-0","2-0"
"50797","SC1",2010-10-02,"Raith Rvs","Stirling",0,2,"A",0,1,"A",1.44,4.33,6,"0-1","0-2"
"50798","SC1",2010-10-02,"Ross County","Partick",0,2,"A",0,1,"A",1.67,4,4.33,"0-1","0-2"
"50799","SC1",2010-10-16,"Cowdenbeath","Raith Rvs",1,2,"A",0,0,"D",2.8,3.6,2.2,"0-0","1-2"
"50800","SC1",2010-10-16,"Dunfermline","Ross County",3,2,"H",2,1,"H",1.62,3.75,5,"2-1","3-2"
"50801","SC1",2010-10-16,"Morton","Queen of Sth",2,0,"H",0,0,"D",3,3.6,2.1,"0-0","2-0"
"50802","SC1",2010-10-16,"Partick","Falkirk",1,0,"H",1,0,"H",3.4,3.75,1.91,"1-0","1-0"
"50803","SC1",2010-10-16,"Stirling","Dundee",1,1,"D",0,0,"D",2.25,3.5,2.5,"0-0","1-1"
"50804","SC1",2010-10-23,"Cowdenbeath","Morton",2,2,"D",2,2,"D",2.25,3.6,2.75,"2-2","2-2"
"50805","SC1",2010-10-23,"Dundee","Dunfermline",2,2,"D",0,2,"A",3.1,3.75,2,"0-2","2-2"
"50806","SC1",2010-10-23,"Queen of Sth","Falkirk",1,5,"A",0,1,"A",2.62,3.6,2.38,"0-1","1-5"
"50807","SC1",2010-10-23,"Raith Rvs","Ross County",1,0,"H",0,0,"D",1.83,3.6,3.75,"0-0","1-0"
"50808","SC1",2010-10-23,"Stirling","Partick",4,2,"H",3,1,"H",2.5,3.5,2.5,"3-1","4-2"
"50809","SC1",2010-10-30,"Dunfermline","Stirling",3,0,"H",2,0,"H",1.44,4.33,6,"2-0","3-0"
"50810","SC1",2010-10-30,"Falkirk","Dundee",3,3,"D",0,2,"A",1.57,4,5,"0-2","3-3"
"50811","SC1",2010-10-30,"Morton","Raith Rvs",0,1,"A",0,0,"D",3.25,3.6,2,"0-0","0-1"
"50812","SC1",2010-10-30,"Partick","Cowdenbeath",1,0,"H",0,0,"D",2.2,3.6,2.88,"0-0","1-0"
"50813","SC1",2010-10-30,"Ross County","Queen of Sth",1,1,"D",0,1,"A",2.25,3.6,2.75,"0-1","1-1"
"50814","SC1",2010-11-06,"Cowdenbeath","Stirling",5,1,"H",2,1,"H",2.25,3.5,2.8,"2-1","5-1"
"50815","SC1",2010-11-06,"Dundee","Partick",2,1,"H",1,0,"H",1.9,3.5,3.2,"1-0","2-1"
"50816","SC1",2010-11-06,"Falkirk","Ross County",0,1,"A",0,1,"A",1.66,3.75,4.5,"0-1","0-1"
"50817","SC1",2010-11-06,"Morton","Dunfermline",2,1,"H",2,0,"H",4,3.6,1.8,"2-0","2-1"
"50818","SC1",2010-11-06,"Raith Rvs","Queen of Sth",0,1,"A",0,0,"D",1.8,3.6,4,"0-0","0-1"
"50819","SC1",2010-11-13,"Dunfermline","Raith Rvs",2,2,"D",2,0,"H",2,3.75,3.1,"2-0","2-2"
"50820","SC1",2010-11-13,"Partick","Morton",0,0,"D",0,0,"D",2.1,3.6,3,"0-0","0-0"
"50821","SC1",2010-11-13,"Queen of Sth","Cowdenbeath",3,0,"H",2,0,"H",1.83,3.75,3.6,"2-0","3-0"
"50822","SC1",2010-11-13,"Ross County","Dundee",0,3,"A",0,1,"A",2.2,3.6,2.75,"0-1","0-3"
"50823","SC1",2010-11-13,"Stirling","Falkirk",0,5,"A",0,2,"A",3.75,3.6,1.83,"0-2","0-5"
"50824","SC1",2010-12-11,"Dunfermline","Queen of Sth",1,0,"H",0,0,"D",1.73,3.8,4,"0-0","1-0"
"50825","SC1",2010-12-11,"Morton","Dundee",0,1,"A",0,0,"D",2.62,3.5,2.38,"0-0","0-1"
"50826","SC1",2010-12-11,"Partick","Ross County",1,1,"D",1,1,"D",2.38,3.5,2.62,"1-1","1-1"
"50827","SC1",2010-12-14,"Dundee","Cowdenbeath",3,0,"H",1,0,"H",1.62,4.33,4.5,"1-0","3-0"
"50828","SC1",2010-12-14,"Dunfermline","Partick",0,0,"D",0,0,"D",1.53,4,5.5,"0-0","0-0"
"50829","SC1",2010-12-14,"Ross County","Morton",2,2,"D",1,2,"A",1.91,3.6,3.5,"1-2","2-2"
"50830","SC1",2010-12-18,"Dundee","Stirling",2,0,"H",1,0,"H",1.5,4,6,"1-0","2-0"
"50831","SC1",2010-12-26,"Partick","Raith Rvs",0,0,"D",0,0,"D",2.8,3.6,2.2,"0-0","0-0"
"50832","SC1",2010-12-29,"Dunfermline","Cowdenbeath",5,0,"H",1,0,"H",1.44,4.33,5,"1-0","5-0"
"50833","SC1",2010-12-29,"Falkirk","Raith Rvs",0,0,"D",0,0,"D",2.2,3.6,2.8,"0-0","0-0"
"50834","SC1",2011-01-02,"Dundee","Ross County",2,0,"H",1,0,"H",1.67,4,4.33,"1-0","2-0"
"50835","SC1",2011-01-02,"Falkirk","Stirling",4,2,"H",3,1,"H",1.29,5,8,"3-1","4-2"
"50836","SC1",2011-01-02,"Raith Rvs","Dunfermline",2,1,"H",0,0,"D",2.4,3.4,2.62,"0-0","2-1"
"50837","SC1",2011-01-15,"Dunfermline","Dundee",0,0,"D",0,0,"D",2,3.5,3.3,"0-0","0-0"
"50838","SC1",2011-01-15,"Falkirk","Queen of Sth",0,3,"A",0,3,"A",1.8,3.6,4,"0-3","0-3"
"50839","SC1",2011-01-15,"Morton","Cowdenbeath",3,0,"H",1,0,"H",2.2,3.6,2.88,"1-0","3-0"
"50840","SC1",2011-01-15,"Partick","Stirling",6,1,"H",2,0,"H",1.62,3.75,5,"2-0","6-1"
"50841","SC1",2011-01-15,"Ross County","Raith Rvs",0,1,"A",0,0,"D",3,3.5,2.1,"0-0","0-1"
"50842","SC1",2011-01-22,"Dundee","Falkirk",1,0,"H",1,0,"H",2.1,3.6,3,"1-0","1-0"
"50843","SC1",2011-01-22,"Raith Rvs","Morton",2,2,"D",2,0,"H",1.57,4,5,"2-0","2-2"
"50844","SC1",2011-01-29,"Morton","Ross County",2,1,"H",0,1,"A",2.25,3.6,2.75,"0-1","2-1"
"50845","SC1",2011-01-29,"Partick","Dunfermline",2,0,"H",2,0,"H",2.8,3.6,2.2,"2-0","2-0"
"50846","SC1",2011-01-29,"Raith Rvs","Falkirk",1,2,"A",1,2,"A",2.1,3.6,3,"1-2","1-2"
"50847","SC1",2011-02-05,"Queen of Sth","Dundee",1,2,"A",0,1,"A",2.62,3.5,2.38,"0-1","1-2"
"50848","SC1",2011-02-05,"Ross County","Cowdenbeath",1,1,"D",1,0,"H",1.91,3.6,3.5,"1-0","1-1"
"50849","SC1",2011-02-05,"Stirling","Raith Rvs",1,3,"A",1,1,"D",5.5,4.2,1.5,"1-1","1-3"
"50850","SC1",2011-02-12,"Cowdenbeath","Dunfermline",0,4,"A",0,0,"D",4,3.5,1.8,"0-0","0-4"
"50851","SC1",2011-02-12,"Dundee","Raith Rvs",2,1,"H",0,0,"D",2.25,3.5,2.8,"0-0","2-1"
"50852","SC1",2011-02-12,"Falkirk","Morton",1,0,"H",0,0,"D",1.67,3.75,4.33,"0-0","1-0"
"50853","SC1",2011-02-12,"Queen of Sth","Partick",3,3,"D",1,2,"A",2.1,3.6,3,"1-2","3-3"
"50854","SC1",2011-02-12,"Ross County","Stirling",0,0,"D",0,0,"D",1.62,3.75,4.5,"0-0","0-0"
"50855","SC1",2011-02-15,"Cowdenbeath","Partick",1,1,"D",1,0,"H",2.88,3.6,2,"1-0","1-1"
"50856","SC1",2011-02-15,"Dunfermline","Falkirk",1,1,"D",0,0,"D",2,3.6,2.88,"0-0","1-1"
"50857","SC1",2011-02-15,"Stirling","Morton",0,1,"A",0,0,"D",3,3.5,2,"0-0","0-1"
"50858","SC1",2011-02-19,"Cowdenbeath","Raith Rvs",0,3,"A",0,3,"A",4,3.6,1.67,"0-3","0-3"
"50859","SC1",2011-02-19,"Morton","Queen of Sth",0,4,"A",0,2,"A",2.38,3.5,2.38,"0-2","0-4"
"50860","SC1",2011-02-19,"Stirling","Dundee",0,1,"A",0,1,"A",5.5,4,1.44,"0-1","0-1"
"50861","SC1",2011-02-22,"Morton","Partick",1,0,"H",1,0,"H",2.5,3.5,2.5,"1-0","1-0"
"50862","SC1",2011-02-22,"Queen of Sth","Stirling",2,2,"D",0,1,"A",1.4,4.5,6.5,"0-1","2-2"
